gbifID,species,countryCode,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,elevation,month,year
1088946784,Limnodromus griseus,EC,,Galápagos,1,-0.956324,-90.972708,0,4,2015
2801129239,Limnodromus griseus,EC,Isabela--Puerto Villamil beach front,Galápagos,3,-0.957511,-90.96847,0,12,2019
2233593510,Limnodromus griseus,EC,Isabela--Tagus Cove,Galápagos,1,-0.262298,-91.37226,0,3,2017
2227145017,Limnodromus griseus,EC,Floreana--Punta Cormorant,Galápagos,1,-1.226127,-90.42834,12,11,2004
3278913928,Limnodromus griseus,EC,Baltra--Black Turtle Cove,Galápagos,1,-0.447917,-90.25822,0,2,1998
1752928575,Limnodromus griseus,EC,Isla Santa Cruz,Galápagos,1,-0.640249,-90.37259,610,8,2008
1787447811,Limnodromus griseus,EC,Playa Tortuga Bay,Galápagos,1,-0.76169,-90.33593,5,11,2015
1197008841,Limnodromus griseus,EC,-.9264 X -89.6129,Galápagos,1,-0.92645,-89.61288,6,10,2014
3090977703,Limnodromus griseus,EC,,Galápagos,1,-0.959328,-90.991216,8,7,2018
1088888988,Limnodromus griseus,EC,,Galápagos,1,-0.494398,-90.3456,5,7,2007
3219973664,Limnodromus griseus,EC,Playa Tortuga Bay,Galápagos,7,-0.76169,-90.33593,5,1,2020
1161921948,Limnodromus griseus,EC,Isla Santiago--Playa Espumilla,Galápagos,1,-0.315855,-90.83462,0,3,2014
3134127279,Limnodromus griseus,EC,Isabela--Puerto Villamil beach west,Galápagos,1,-0.957525,-90.978226,0,2,2020
3666598878,Limnodromus griseus,EC,Isabela--Puerto Villamil beach front,Galápagos,3,-0.957511,-90.96847,0,12,2019
2729780473,Limnodromus griseus,EC,Isabela--Puerto Villamil beach west,Galápagos,1,-0.957525,-90.978226,0,7,2018
1790648036,Limnodromus griseus,EC,North Seymour,Galápagos,1,-0.393273,-90.285645,12,12,2011
2046605826,Limnodromus griseus,EC,Isla Isabela--Laguna Flamencos,Galápagos,4,-0.952301,-90.97106,9,1,2017
3691141487,Limnodromus griseus,EC,Las Bachas,Galápagos,2,-0.494369,-90.33957,3,4,2021
1370707534,Limnodromus griseus,EC,Playa Puerto Villamil,Galápagos,2,-0.957311,-90.967674,2,5,2015
255942661,Limnodromus griseus,EC,Isla San Cristóbal,Galápagos,1,-0.905648,-89.530334,450,12,2003
1409906785,Limnodromus griseus,EC,Isla Santiago--Playa Espumilla,Galápagos,1,-0.315855,-90.83462,0,9,1985
2711386344,Limnodromus griseus,EC,Floreana--Punta Cormorant,Galápagos,1,-1.226127,-90.42834,12,11,2019
2657310601,Limnodromus griseus,EC,Playa Tortuga Bay,Galápagos,2,-0.76169,-90.33593,5,2,2019
1794529382,Limnodromus griseus,EC,Isla Santa Fe,Galápagos,1,-0.816909,-90.04068,59,8,2015
2060334900,Limnodromus griseus,EC,Isla Isabela,Galápagos,2,-0.80106,-91.12871,907,4,2017
2129024001,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,12,2016
3564595449,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,5,2007
2189791360,Limnodromus griseus,EC,Isabela--El Estero Ponds,Galápagos,7,-0.958738,-90.99153,8,7,2018
1401144533,Limnodromus griseus,EC,Puerto Villamil Beach,Galápagos,2,-0.956281,-90.98162,0,11,2015
259449348,Limnodromus griseus,EC,Española--Punta Suarez,Galápagos,1,-1.371529,-89.74399,7,11,2009
978277973,Limnodromus griseus,EC,Isla Isabela,Galápagos,1,-0.80106,-91.12871,907,11,2007
2041210842,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,1,2017
3614046480,Limnodromus griseus,EC,Las Bachas,Galápagos,2,-0.494369,-90.33957,3,4,2021
1359475016,Limnodromus griseus,EC,Puerto Villamil Isabella,Galápagos,2,-0.95568,-90.97231,5,4,2015
3655808266,Limnodromus griseus,EC,Floreana--Punta Cormorant,Galápagos,1,-1.226127,-90.42834,12,11,2019
2783093600,Limnodromus griseus,EC,Floreana--Punta Cormorant,Galápagos,1,-1.226127,-90.42834,12,11,2019
1411032593,Limnodromus griseus,EC,Isla Fernandina,Galápagos,1,-0.379712,-91.50169,1022,3,2013
1791839479,Limnodromus griseus,EC,Playa de la Estación,Galápagos,1,-0.742672,-90.30572,0,8,1985
1198700867,Limnodromus griseus,EC,Isla Fernandina--Punta Espinoza,Galápagos,1,-0.264551,-91.445946,0,11,2004
1775781165,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,11,2016
2129431901,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,11,2016
2712362844,Limnodromus griseus,EC,"Galapagos Islands, Santa Cruz EC-Galapagos (-0.7616,-90.3356)",Galápagos,6,-0.761552,-90.335594,4,12,2019
3625367199,Limnodromus griseus,EC,Santa Cruz--Las Bachas Beach,Galápagos,1,-0.494164,-90.340706,4,8,2021
2667809857,Limnodromus griseus,EC,Floreana--Punta Cormorant,Galápagos,1,-1.226127,-90.42834,12,1,2019
2155871697,Limnodromus griseus,EC,Playa Tortuga Bay,Galápagos,6,-0.76169,-90.33593,5,4,2018
1409905674,Limnodromus griseus,EC,Santa Cruz--Charles Darwin Research Station,Galápagos,1,-0.741642,-90.30513,11,9,1985
2032773268,Limnodromus griseus,EC,Isla Isabela--Laguna Flamencos,Galápagos,4,-0.952301,-90.97106,9,1,2017
2793064044,Limnodromus griseus,EC,Isabela--El Estero Ponds,Galápagos,4,-0.958738,-90.99153,8,8,2019
2713441135,Limnodromus griseus,EC,San Cristóbal--Punta Pitt,Galápagos,1,-0.712999,-89.24687,6,12,2019
979761217,Limnodromus griseus,EC,Isabela--Puerto Villamil,Galápagos,4,-0.956961,-90.96559,9,11,2008
2748332876,Limnodromus griseus,EC,Genovesa--Darwin Bay,Galápagos,1,0.319123,-89.95776,22,4,1983
978840882,Limnodromus griseus,EC,Isabela--Punta Moreno,Galápagos,1,-0.692808,-91.31836,0,3,2012
1369631438,Limnodromus griseus,EC,Playa Puerto Villamil,Galápagos,2,-0.95772,-90.97778,0,5,2015
3631612504,Limnodromus griseus,EC,North Seymour,Galápagos,1,-0.393273,-90.285645,12,8,1994
2724773445,Limnodromus griseus,EC,Isabela--Puerto Villamil beach front,Galápagos,5,-0.957511,-90.96847,0,7,2018
